LABEL: 5 y_Schizophrenia.and.other.Psychiatric.Disorders


001, Loss: 1540.538, TrPRC: 0.233, TrAcc: 0.816, VaPRC: 0.263, VaAcc: 0.811, TePRC: 0.271, TeAcc: 0.805
002, Loss: 1539.580, TrPRC: 0.238, TrAcc: 0.816, VaPRC: 0.264, VaAcc: 0.811, TePRC: 0.278, TeAcc: 0.805
003, Loss: 1538.848, TrPRC: 0.244, TrAcc: 0.816, VaPRC: 0.259, VaAcc: 0.811, TePRC: 0.286, TeAcc: 0.805
004, Loss: 1538.030, TrPRC: 0.250, TrAcc: 0.816, VaPRC: 0.249, VaAcc: 0.811, TePRC: 0.276, TeAcc: 0.805
005, Loss: 1537.227, TrPRC: 0.257, TrAcc: 0.816, VaPRC: 0.246, VaAcc: 0.811, TePRC: 0.278, TeAcc: 0.805
006, Loss: 1536.407, TrPRC: 0.258, TrAcc: 0.816, VaPRC: 0.239, VaAcc: 0.777, TePRC: 0.274, TeAcc: 0.765
007, Loss: 1535.441, TrPRC: 0.251, TrAcc: 0.788, VaPRC: 0.229, VaAcc: 0.723, TePRC: 0.315, TeAcc: 0.738
008, Loss: 1534.321, TrPRC: 0.248, TrAcc: 0.747, VaPRC: 0.281, VaAcc: 0.534, TePRC: 0.328, TeAcc: 0.544
009, Loss: 1534.001, TrPRC: 0.249, TrAcc: 0.641, VaPRC: 0.283, VaAcc: 0.453, TePRC: 0.323, TeAcc: 0.470
010, Loss: 1532.232, TrPRC: 0.250, TrAcc: 0.535, VaPRC: 0.216, VaAcc: 0.520, TePRC: 0.326, TeAcc: 0.557
011, Loss: 1532.411, TrPRC: 0.246, TrAcc: 0.635, VaPRC: 0.228, VaAcc: 0.520, TePRC: 0.330, TeAcc: 0.564
012, Loss: 1529.457, TrPRC: 0.256, TrAcc: 0.616, VaPRC: 0.241, VaAcc: 0.324, TePRC: 0.357, TeAcc: 0.329
013, Loss: 1529.544, TrPRC: 0.263, TrAcc: 0.348, VaPRC: 0.245, VaAcc: 0.453, TePRC: 0.377, TeAcc: 0.483
014, Loss: 1526.797, TrPRC: 0.267, TrAcc: 0.546, VaPRC: 0.250, VaAcc: 0.486, TePRC: 0.317, TeAcc: 0.517
015, Loss: 1526.993, TrPRC: 0.268, TrAcc: 0.562, VaPRC: 0.250, VaAcc: 0.466, TePRC: 0.307, TeAcc: 0.483
016, Loss: 1524.881, TrPRC: 0.274, TrAcc: 0.556, VaPRC: 0.253, VaAcc: 0.412, TePRC: 0.365, TeAcc: 0.456
017, Loss: 1523.061, TrPRC: 0.278, TrAcc: 0.492, VaPRC: 0.253, VaAcc: 0.446, TePRC: 0.346, TeAcc: 0.490
018, Loss: 1521.374, TrPRC: 0.286, TrAcc: 0.544, VaPRC: 0.261, VaAcc: 0.547, TePRC: 0.294, TeAcc: 0.631
019, Loss: 1519.782, TrPRC: 0.292, TrAcc: 0.690, VaPRC: 0.260, VaAcc: 0.541, TePRC: 0.285, TeAcc: 0.631
020, Loss: 1517.059, TrPRC: 0.302, TrAcc: 0.685, VaPRC: 0.248, VaAcc: 0.446, TePRC: 0.338, TeAcc: 0.523
021, Loss: 1514.858, TrPRC: 0.308, TrAcc: 0.556, VaPRC: 0.245, VaAcc: 0.412, TePRC: 0.281, TeAcc: 0.396
022, Loss: 1521.270, TrPRC: 0.291, TrAcc: 0.470, VaPRC: 0.238, VaAcc: 0.534, TePRC: 0.297, TeAcc: 0.537
023, Loss: 1517.300, TrPRC: 0.311, TrAcc: 0.644, VaPRC: 0.272, VaAcc: 0.554, TePRC: 0.309, TeAcc: 0.544
024, Loss: 1511.911, TrPRC: 0.336, TrAcc: 0.636, VaPRC: 0.291, VaAcc: 0.453, TePRC: 0.305, TeAcc: 0.436
025, Loss: 1514.200, TrPRC: 0.320, TrAcc: 0.504, VaPRC: 0.288, VaAcc: 0.514, TePRC: 0.379, TeAcc: 0.577
026, Loss: 1506.044, TrPRC: 0.341, TrAcc: 0.638, VaPRC: 0.258, VaAcc: 0.568, TePRC: 0.382, TeAcc: 0.638
027, Loss: 1504.136, TrPRC: 0.364, TrAcc: 0.726, VaPRC: 0.253, VaAcc: 0.628, TePRC: 0.352, TeAcc: 0.685
028, Loss: 1502.942, TrPRC: 0.382, TrAcc: 0.752, VaPRC: 0.245, VaAcc: 0.588, TePRC: 0.393, TeAcc: 0.604
029, Loss: 1498.604, TrPRC: 0.400, TrAcc: 0.690, VaPRC: 0.240, VaAcc: 0.507, TePRC: 0.418, TeAcc: 0.537
030, Loss: 1499.150, TrPRC: 0.386, TrAcc: 0.621, VaPRC: 0.244, VaAcc: 0.534, TePRC: 0.435, TeAcc: 0.624
031, Loss: 1494.664, TrPRC: 0.387, TrAcc: 0.699, VaPRC: 0.250, VaAcc: 0.581, TePRC: 0.419, TeAcc: 0.671
032, Loss: 1493.310, TrPRC: 0.394, TrAcc: 0.738, VaPRC: 0.248, VaAcc: 0.568, TePRC: 0.410, TeAcc: 0.664
033, Loss: 1490.647, TrPRC: 0.406, TrAcc: 0.745, VaPRC: 0.249, VaAcc: 0.554, TePRC: 0.397, TeAcc: 0.644
034, Loss: 1487.709, TrPRC: 0.414, TrAcc: 0.734, VaPRC: 0.250, VaAcc: 0.547, TePRC: 0.388, TeAcc: 0.591
035, Loss: 1488.081, TrPRC: 0.415, TrAcc: 0.688, VaPRC: 0.249, VaAcc: 0.622, TePRC: 0.374, TeAcc: 0.644
036, Loss: 1482.610, TrPRC: 0.444, TrAcc: 0.766, VaPRC: 0.247, VaAcc: 0.642, TePRC: 0.373, TeAcc: 0.664
037, Loss: 1481.823, TrPRC: 0.452, TrAcc: 0.781, VaPRC: 0.237, VaAcc: 0.615, TePRC: 0.356, TeAcc: 0.658
038, Loss: 1480.195, TrPRC: 0.447, TrAcc: 0.765, VaPRC: 0.248, VaAcc: 0.581, TePRC: 0.374, TeAcc: 0.631
039, Loss: 1475.953, TrPRC: 0.463, TrAcc: 0.745, VaPRC: 0.264, VaAcc: 0.628, TePRC: 0.382, TeAcc: 0.631
040, Loss: 1472.009, TrPRC: 0.477, TrAcc: 0.764, VaPRC: 0.266, VaAcc: 0.662, TePRC: 0.375, TeAcc: 0.678
041, Loss: 1471.796, TrPRC: 0.481, TrAcc: 0.779, VaPRC: 0.281, VaAcc: 0.649, TePRC: 0.380, TeAcc: 0.664
042, Loss: 1466.844, TrPRC: 0.477, TrAcc: 0.785, VaPRC: 0.286, VaAcc: 0.655, TePRC: 0.357, TeAcc: 0.678
043, Loss: 1464.603, TrPRC: 0.484, TrAcc: 0.787, VaPRC: 0.265, VaAcc: 0.676, TePRC: 0.342, TeAcc: 0.691
