LABEL: 12 y_Dementia


001, Loss: 587.033, TrPRC: 0.040, TrAcc: 0.931, VaPRC: 0.077, VaAcc: 0.926, TePRC: 0.045, TeAcc: 0.926
002, Loss: 586.486, TrPRC: 0.044, TrAcc: 0.931, VaPRC: 0.071, VaAcc: 0.926, TePRC: 0.081, TeAcc: 0.926
003, Loss: 583.974, TrPRC: 0.063, TrAcc: 0.931, VaPRC: 0.065, VaAcc: 0.926, TePRC: 0.076, TeAcc: 0.926
004, Loss: 582.665, TrPRC: 0.061, TrAcc: 0.931, VaPRC: 0.102, VaAcc: 0.919, TePRC: 0.257, TeAcc: 0.926
005, Loss: 579.723, TrPRC: 0.105, TrAcc: 0.929, VaPRC: 0.111, VaAcc: 0.872, TePRC: 0.298, TeAcc: 0.919
006, Loss: 577.130, TrPRC: 0.121, TrAcc: 0.884, VaPRC: 0.140, VaAcc: 0.885, TePRC: 0.341, TeAcc: 0.926
007, Loss: 576.457, TrPRC: 0.147, TrAcc: 0.916, VaPRC: 0.125, VaAcc: 0.676, TePRC: 0.219, TeAcc: 0.685
008, Loss: 573.928, TrPRC: 0.125, TrAcc: 0.610, VaPRC: 0.112, VaAcc: 0.635, TePRC: 0.218, TeAcc: 0.624
009, Loss: 574.274, TrPRC: 0.151, TrAcc: 0.539, VaPRC: 0.124, VaAcc: 0.615, TePRC: 0.276, TeAcc: 0.611
010, Loss: 573.611, TrPRC: 0.167, TrAcc: 0.528, VaPRC: 0.136, VaAcc: 0.615, TePRC: 0.355, TeAcc: 0.611
011, Loss: 572.146, TrPRC: 0.260, TrAcc: 0.532, VaPRC: 0.138, VaAcc: 0.615, TePRC: 0.348, TeAcc: 0.611
012, Loss: 570.149, TrPRC: 0.246, TrAcc: 0.533, VaPRC: 0.144, VaAcc: 0.635, TePRC: 0.368, TeAcc: 0.624
013, Loss: 569.111, TrPRC: 0.262, TrAcc: 0.540, VaPRC: 0.150, VaAcc: 0.750, TePRC: 0.334, TeAcc: 0.765
014, Loss: 567.537, TrPRC: 0.246, TrAcc: 0.664, VaPRC: 0.135, VaAcc: 0.858, TePRC: 0.321, TeAcc: 0.906
