LABEL: 3 y_Advanced.Heart.Disease


001, Loss: 1484.852, TrPRC: 0.125, TrAcc: 0.424, VaPRC: 0.095, VaAcc: 0.155, TePRC: 0.171, TeAcc: 0.228
002, Loss: 1477.509, TrPRC: 0.232, TrAcc: 0.249, VaPRC: 0.121, VaAcc: 0.155, TePRC: 0.176, TeAcc: 0.188
003, Loss: 1474.329, TrPRC: 0.287, TrAcc: 0.224, VaPRC: 0.122, VaAcc: 0.209, TePRC: 0.175, TeAcc: 0.275
004, Loss: 1470.680, TrPRC: 0.286, TrAcc: 0.326, VaPRC: 0.123, VaAcc: 0.439, TePRC: 0.177, TeAcc: 0.503
005, Loss: 1469.161, TrPRC: 0.293, TrAcc: 0.558, VaPRC: 0.126, VaAcc: 0.466, TePRC: 0.176, TeAcc: 0.517
006, Loss: 1467.785, TrPRC: 0.290, TrAcc: 0.573, VaPRC: 0.121, VaAcc: 0.520, TePRC: 0.170, TeAcc: 0.564
007, Loss: 1467.634, TrPRC: 0.281, TrAcc: 0.603, VaPRC: 0.129, VaAcc: 0.520, TePRC: 0.170, TeAcc: 0.557
008, Loss: 1465.903, TrPRC: 0.290, TrAcc: 0.602, VaPRC: 0.130, VaAcc: 0.568, TePRC: 0.173, TeAcc: 0.611
009, Loss: 1464.361, TrPRC: 0.289, TrAcc: 0.636, VaPRC: 0.126, VaAcc: 0.764, TePRC: 0.176, TeAcc: 0.745
010, Loss: 1464.042, TrPRC: 0.282, TrAcc: 0.734, VaPRC: 0.130, VaAcc: 0.689, TePRC: 0.171, TeAcc: 0.685
011, Loss: 1461.583, TrPRC: 0.293, TrAcc: 0.698, VaPRC: 0.131, VaAcc: 0.689, TePRC: 0.196, TeAcc: 0.685
012, Loss: 1460.870, TrPRC: 0.296, TrAcc: 0.699, VaPRC: 0.133, VaAcc: 0.723, TePRC: 0.210, TeAcc: 0.711
013, Loss: 1459.036, TrPRC: 0.299, TrAcc: 0.720, VaPRC: 0.132, VaAcc: 0.791, TePRC: 0.218, TeAcc: 0.779
014, Loss: 1460.415, TrPRC: 0.301, TrAcc: 0.762, VaPRC: 0.138, VaAcc: 0.689, TePRC: 0.217, TeAcc: 0.678
015, Loss: 1458.165, TrPRC: 0.309, TrAcc: 0.698, VaPRC: 0.146, VaAcc: 0.649, TePRC: 0.217, TeAcc: 0.644
016, Loss: 1458.182, TrPRC: 0.310, TrAcc: 0.693, VaPRC: 0.146, VaAcc: 0.723, TePRC: 0.216, TeAcc: 0.711
017, Loss: 1455.730, TrPRC: 0.312, TrAcc: 0.727, VaPRC: 0.148, VaAcc: 0.818, TePRC: 0.188, TeAcc: 0.765
018, Loss: 1456.656, TrPRC: 0.314, TrAcc: 0.777, VaPRC: 0.149, VaAcc: 0.764, TePRC: 0.189, TeAcc: 0.745
019, Loss: 1453.735, TrPRC: 0.320, TrAcc: 0.756, VaPRC: 0.150, VaAcc: 0.709, TePRC: 0.192, TeAcc: 0.711
020, Loss: 1452.881, TrPRC: 0.322, TrAcc: 0.730, VaPRC: 0.144, VaAcc: 0.730, TePRC: 0.196, TeAcc: 0.732
021, Loss: 1451.370, TrPRC: 0.327, TrAcc: 0.746, VaPRC: 0.143, VaAcc: 0.811, TePRC: 0.205, TeAcc: 0.758
022, Loss: 1450.700, TrPRC: 0.331, TrAcc: 0.778, VaPRC: 0.147, VaAcc: 0.736, TePRC: 0.226, TeAcc: 0.732
023, Loss: 1448.360, TrPRC: 0.332, TrAcc: 0.753, VaPRC: 0.143, VaAcc: 0.743, TePRC: 0.210, TeAcc: 0.738
024, Loss: 1445.936, TrPRC: 0.341, TrAcc: 0.769, VaPRC: 0.151, VaAcc: 0.824, TePRC: 0.210, TeAcc: 0.779
025, Loss: 1444.365, TrPRC: 0.352, TrAcc: 0.801, VaPRC: 0.145, VaAcc: 0.811, TePRC: 0.209, TeAcc: 0.799
026, Loss: 1440.961, TrPRC: 0.355, TrAcc: 0.802, VaPRC: 0.143, VaAcc: 0.723, TePRC: 0.204, TeAcc: 0.705
027, Loss: 1440.680, TrPRC: 0.363, TrAcc: 0.772, VaPRC: 0.154, VaAcc: 0.811, TePRC: 0.226, TeAcc: 0.779
028, Loss: 1435.519, TrPRC: 0.377, TrAcc: 0.811, VaPRC: 0.159, VaAcc: 0.811, TePRC: 0.232, TeAcc: 0.765
029, Loss: 1434.041, TrPRC: 0.388, TrAcc: 0.815, VaPRC: 0.152, VaAcc: 0.757, TePRC: 0.206, TeAcc: 0.705
030, Loss: 1433.084, TrPRC: 0.396, TrAcc: 0.798, VaPRC: 0.163, VaAcc: 0.777, TePRC: 0.212, TeAcc: 0.752
031, Loss: 1430.221, TrPRC: 0.411, TrAcc: 0.816, VaPRC: 0.169, VaAcc: 0.804, TePRC: 0.204, TeAcc: 0.745
032, Loss: 1429.077, TrPRC: 0.414, TrAcc: 0.827, VaPRC: 0.156, VaAcc: 0.750, TePRC: 0.238, TeAcc: 0.718
033, Loss: 1430.666, TrPRC: 0.418, TrAcc: 0.791, VaPRC: 0.167, VaAcc: 0.784, TePRC: 0.234, TeAcc: 0.752
034, Loss: 1426.706, TrPRC: 0.433, TrAcc: 0.812, VaPRC: 0.199, VaAcc: 0.845, TePRC: 0.237, TeAcc: 0.799
035, Loss: 1433.905, TrPRC: 0.442, TrAcc: 0.836, VaPRC: 0.175, VaAcc: 0.764, TePRC: 0.220, TeAcc: 0.738
036, Loss: 1423.458, TrPRC: 0.451, TrAcc: 0.813, VaPRC: 0.175, VaAcc: 0.696, TePRC: 0.196, TeAcc: 0.604
037, Loss: 1424.398, TrPRC: 0.443, TrAcc: 0.734, VaPRC: 0.175, VaAcc: 0.662, TePRC: 0.208, TeAcc: 0.597
038, Loss: 1424.454, TrPRC: 0.445, TrAcc: 0.695, VaPRC: 0.184, VaAcc: 0.703, TePRC: 0.192, TeAcc: 0.624
039, Loss: 1421.564, TrPRC: 0.445, TrAcc: 0.719, VaPRC: 0.258, VaAcc: 0.682, TePRC: 0.217, TeAcc: 0.651
040, Loss: 1420.459, TrPRC: 0.422, TrAcc: 0.728, VaPRC: 0.177, VaAcc: 0.757, TePRC: 0.207, TeAcc: 0.738
041, Loss: 1421.528, TrPRC: 0.462, TrAcc: 0.791, VaPRC: 0.209, VaAcc: 0.736, TePRC: 0.224, TeAcc: 0.718
042, Loss: 1415.226, TrPRC: 0.470, TrAcc: 0.776, VaPRC: 0.290, VaAcc: 0.622, TePRC: 0.196, TeAcc: 0.604
043, Loss: 1420.671, TrPRC: 0.390, TrAcc: 0.683, VaPRC: 0.271, VaAcc: 0.676, TePRC: 0.202, TeAcc: 0.658
044, Loss: 1424.594, TrPRC: 0.385, TrAcc: 0.700, VaPRC: 0.263, VaAcc: 0.628, TePRC: 0.188, TeAcc: 0.597
045, Loss: 1419.439, TrPRC: 0.403, TrAcc: 0.679, VaPRC: 0.271, VaAcc: 0.703, TePRC: 0.232, TeAcc: 0.671
046, Loss: 1416.260, TrPRC: 0.439, TrAcc: 0.740, VaPRC: 0.248, VaAcc: 0.730, TePRC: 0.227, TeAcc: 0.698
047, Loss: 1411.269, TrPRC: 0.496, TrAcc: 0.769, VaPRC: 0.186, VaAcc: 0.750, TePRC: 0.210, TeAcc: 0.738
048, Loss: 1412.498, TrPRC: 0.508, TrAcc: 0.796, VaPRC: 0.178, VaAcc: 0.703, TePRC: 0.196, TeAcc: 0.711
049, Loss: 1412.653, TrPRC: 0.493, TrAcc: 0.765, VaPRC: 0.207, VaAcc: 0.723, TePRC: 0.266, TeAcc: 0.738
050, Loss: 1410.053, TrPRC: 0.503, TrAcc: 0.772, VaPRC: 0.206, VaAcc: 0.784, TePRC: 0.249, TeAcc: 0.765
051, Loss: 1408.394, TrPRC: 0.507, TrAcc: 0.816, VaPRC: 0.198, VaAcc: 0.784, TePRC: 0.250, TeAcc: 0.745
052, Loss: 1407.643, TrPRC: 0.511, TrAcc: 0.819, VaPRC: 0.297, VaAcc: 0.682, TePRC: 0.267, TeAcc: 0.705
053, Loss: 1406.183, TrPRC: 0.515, TrAcc: 0.763, VaPRC: 0.319, VaAcc: 0.743, TePRC: 0.252, TeAcc: 0.738
054, Loss: 1404.042, TrPRC: 0.500, TrAcc: 0.811, VaPRC: 0.329, VaAcc: 0.797, TePRC: 0.249, TeAcc: 0.819
055, Loss: 1406.245, TrPRC: 0.504, TrAcc: 0.851, VaPRC: 0.297, VaAcc: 0.750, TePRC: 0.285, TeAcc: 0.772
