LABEL: 9 y_Chronic.Neurological.Dystrophies


001, Loss: 1882.319, TrPRC: 0.238, TrAcc: 0.776, VaPRC: 0.409, VaAcc: 0.601, TePRC: 0.249, TeAcc: 0.523
002, Loss: 1880.231, TrPRC: 0.271, TrAcc: 0.588, VaPRC: 0.453, VaAcc: 0.547, TePRC: 0.261, TeAcc: 0.510
003, Loss: 1879.400, TrPRC: 0.279, TrAcc: 0.567, VaPRC: 0.452, VaAcc: 0.561, TePRC: 0.253, TeAcc: 0.517
004, Loss: 1878.619, TrPRC: 0.278, TrAcc: 0.583, VaPRC: 0.443, VaAcc: 0.581, TePRC: 0.256, TeAcc: 0.523
005, Loss: 1877.586, TrPRC: 0.282, TrAcc: 0.602, VaPRC: 0.440, VaAcc: 0.561, TePRC: 0.248, TeAcc: 0.517
006, Loss: 1876.215, TrPRC: 0.284, TrAcc: 0.579, VaPRC: 0.440, VaAcc: 0.655, TePRC: 0.262, TeAcc: 0.591
007, Loss: 1876.324, TrPRC: 0.279, TrAcc: 0.632, VaPRC: 0.410, VaAcc: 0.378, TePRC: 0.257, TeAcc: 0.383
008, Loss: 1875.138, TrPRC: 0.290, TrAcc: 0.341, VaPRC: 0.405, VaAcc: 0.372, TePRC: 0.252, TeAcc: 0.362
009, Loss: 1874.386, TrPRC: 0.290, TrAcc: 0.359, VaPRC: 0.424, VaAcc: 0.581, TePRC: 0.253, TeAcc: 0.497
010, Loss: 1871.735, TrPRC: 0.299, TrAcc: 0.619, VaPRC: 0.389, VaAcc: 0.628, TePRC: 0.258, TeAcc: 0.678
011, Loss: 1870.750, TrPRC: 0.310, TrAcc: 0.717, VaPRC: 0.416, VaAcc: 0.426, TePRC: 0.281, TeAcc: 0.376
012, Loss: 1870.401, TrPRC: 0.309, TrAcc: 0.414, VaPRC: 0.419, VaAcc: 0.453, TePRC: 0.257, TeAcc: 0.376
013, Loss: 1869.577, TrPRC: 0.305, TrAcc: 0.451, VaPRC: 0.379, VaAcc: 0.601, TePRC: 0.267, TeAcc: 0.537
014, Loss: 1866.015, TrPRC: 0.317, TrAcc: 0.619, VaPRC: 0.363, VaAcc: 0.622, TePRC: 0.258, TeAcc: 0.711
015, Loss: 1866.394, TrPRC: 0.334, TrAcc: 0.750, VaPRC: 0.324, VaAcc: 0.399, TePRC: 0.254, TeAcc: 0.362
016, Loss: 1867.243, TrPRC: 0.340, TrAcc: 0.406, VaPRC: 0.314, VaAcc: 0.351, TePRC: 0.272, TeAcc: 0.362
017, Loss: 1869.132, TrPRC: 0.351, TrAcc: 0.352, VaPRC: 0.337, VaAcc: 0.378, TePRC: 0.280, TeAcc: 0.356
018, Loss: 1864.876, TrPRC: 0.348, TrAcc: 0.413, VaPRC: 0.345, VaAcc: 0.520, TePRC: 0.254, TeAcc: 0.523
019, Loss: 1860.269, TrPRC: 0.351, TrAcc: 0.594, VaPRC: 0.314, VaAcc: 0.655, TePRC: 0.242, TeAcc: 0.685
020, Loss: 1860.393, TrPRC: 0.357, TrAcc: 0.750, VaPRC: 0.329, VaAcc: 0.554, TePRC: 0.248, TeAcc: 0.523
021, Loss: 1858.693, TrPRC: 0.351, TrAcc: 0.648, VaPRC: 0.326, VaAcc: 0.459, TePRC: 0.248, TeAcc: 0.416
022, Loss: 1857.565, TrPRC: 0.346, TrAcc: 0.519, VaPRC: 0.300, VaAcc: 0.439, TePRC: 0.245, TeAcc: 0.416
023, Loss: 1857.134, TrPRC: 0.348, TrAcc: 0.512, VaPRC: 0.280, VaAcc: 0.473, TePRC: 0.245, TeAcc: 0.490
024, Loss: 1853.500, TrPRC: 0.362, TrAcc: 0.607, VaPRC: 0.273, VaAcc: 0.588, TePRC: 0.241, TeAcc: 0.664
025, Loss: 1855.788, TrPRC: 0.360, TrAcc: 0.724, VaPRC: 0.283, VaAcc: 0.574, TePRC: 0.253, TeAcc: 0.644
